               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.040015,           0.0094151,                   0,             0.91128,              0.7749,             0.86154,             0.50235,            0.038672,            0.010652,                   0,            0.004258,            0.004258,            0.004258
                 147,            0.045002,           0.0084461,                   0,               0.889,             0.76667,             0.84447,              0.4883,            0.040039,            0.010896,                   0,           0.0042184,           0.0042184,           0.0042184
                 148,            0.041168,            0.010321,                   0,             0.88047,             0.78827,             0.84701,             0.48497,            0.039645,            0.010879,                   0,           0.0041788,           0.0041788,           0.0041788
                 149,            0.039114,           0.0096915,                   0,             0.89516,             0.78772,             0.85584,             0.48611,            0.040134,            0.010558,                   0,           0.0041392,           0.0041392,           0.0041392
                 150,            0.035748,           0.0088924,                   0,             0.89169,             0.78421,              0.8528,             0.49005,            0.039679,            0.010359,                   0,           0.0040996,           0.0040996,           0.0040996
                 151,            0.039069,           0.0098345,                   0,              0.8874,             0.79649,             0.86177,             0.49514,            0.039278,            0.010226,                   0,             0.00406,             0.00406,             0.00406
                 152,            0.040322,           0.0086361,                   0,             0.88731,             0.80117,             0.86454,             0.49839,            0.039416,            0.010035,                   0,           0.0040204,           0.0040204,           0.0040204
                 153,            0.040958,           0.0086082,                   0,             0.89258,             0.78718,             0.86556,             0.50451,            0.038306,           0.0099144,                   0,           0.0039808,           0.0039808,           0.0039808
                 154,            0.040578,            0.010194,                   0,             0.91328,             0.79474,             0.87158,             0.50891,            0.037696,           0.0098802,                   0,           0.0039412,           0.0039412,           0.0039412
                 155,            0.041303,            0.010107,                   0,             0.92858,             0.76842,             0.86391,             0.50084,            0.038436,            0.010077,                   0,           0.0039016,           0.0039016,           0.0039016
                 156,            0.040273,           0.0094912,                   0,             0.90129,             0.77719,             0.85688,             0.50334,            0.038722,            0.010354,                   0,            0.003862,            0.003862,            0.003862
                 157,            0.039557,           0.0094399,                   0,             0.91125,             0.77454,             0.85834,             0.49459,            0.038268,             0.01054,                   0,           0.0038224,           0.0038224,           0.0038224
                 158,            0.037285,           0.0091756,                   0,             0.89534,             0.78421,             0.85636,             0.50051,            0.038478,            0.010472,                   0,           0.0037828,           0.0037828,           0.0037828
                 159,            0.037525,           0.0092896,                   0,             0.89773,             0.77368,             0.85703,             0.50057,            0.037445,             0.01064,                   0,           0.0037432,           0.0037432,           0.0037432
